Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
848	software_repor	13	SeProfileSingleProcessPrivilege		Profile a single process
848	software_repor	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
848	software_repor	15	SeCreatePagefilePrivilege		Create a pagefile
848	software_repor	16	SeCreatePermanentPrivilege		Create permanent shared objects
848	software_repor	17	SeBackupPrivilege		Backup files and directories
848	software_repor	18	SeRestorePrivilege		Restore files and directories
848	software_repor	19	SeShutdownPrivilege		Shut down the system
848	software_repor	20	SeDebugPrivilege		Debug programs
848	software_repor	21	SeAuditPrivilege		Generate security audits
848	software_repor	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
848	software_repor	23	SeChangeNotifyPrivilege	Default	Receive notifications of changes to files or directories
848	software_repor	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
848	software_repor	25	SeUndockPrivilege		Remove computer from docking station
848	software_repor	26	SeSyncAgentPrivilege		Synch directory service data
848	software_repor	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
848	software_repor	28	SeManageVolumePrivilege		Manage the files on a volume
848	software_repor	29	SeImpersonatePrivilege		Impersonate a client after authentication
848	software_repor	30	SeCreateGlobalPrivilege		Create global objects
848	software_repor	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
848	software_repor	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
848	software_repor	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
848	software_repor	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
848	software_repor	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
848	software_repor	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
6688	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
6688	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
6688	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
6688	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
6688	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6688	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
6688	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
6688	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
6688	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
6688	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
6688	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
6688	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
6688	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
6688	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
6688	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
6688	svchost.exe	17	SeBackupPrivilege		Backup files and directories
6688	svchost.exe	18	SeRestorePrivilege		Restore files and directories
6688	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
6688	svchost.exe	20	SeDebugPrivilege		Debug programs
6688	svchost.exe	21	SeAuditPrivilege	Present	Generate security audits
6688	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
6688	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6688	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6688	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
6688	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6688	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6688	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
6688	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
6688	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
6688	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6688	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6688	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
6688	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
6688	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
6688	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4688	msdt.exe	2	SeCreateTokenPrivilege		Create a token object
4688	msdt.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4688	msdt.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4688	msdt.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4688	msdt.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4688	msdt.exe	7	SeTcbPrivilege		Act as part of the operating system
4688	msdt.exe	8	SeSecurityPrivilege		Manage auditing and security log
4688	msdt.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4688	msdt.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4688	msdt.exe	11	SeSystemProfilePrivilege		Profile system performance
4688	msdt.exe	12	SeSystemtimePrivilege		Change the system time
4688	msdt.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4688	msdt.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4688	msdt.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4688	msdt.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4688	msdt.exe	17	SeBackupPrivilege		Backup files and directories
4688	msdt.exe	18	SeRestorePrivilege		Restore files and directories
4688	msdt.exe	19	SeShutdownPrivilege	Present	Shut down the system
4688	msdt.exe	20	SeDebugPrivilege		Debug programs
4688	msdt.exe	21	SeAuditPrivilege		Generate security audits
4688	msdt.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4688	msdt.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4688	msdt.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4688	msdt.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4688	msdt.exe	26	SeSyncAgentPrivilege		Synch directory service data
4688	msdt.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4688	msdt.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4688	msdt.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
4688	msdt.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4688	msdt.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4688	msdt.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4688	msdt.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
4688	msdt.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
4688	msdt.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4688	msdt.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
6520	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
6520	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
6520	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
6520	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
6520	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6520	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
6520	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
6520	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
6520	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
6520	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
6520	svchost.exe	12	SeSystemtimePrivilege		Change the system time
6520	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
6520	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
6520	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
6520	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
6520	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
6520	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
6520	svchost.exe	19	SeShutdownPrivilege		Shut down the system
6520	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
6520	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
6520	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
6520	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6520	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6520	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
6520	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6520	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6520	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
6520	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
6520	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
6520	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6520	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6520	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
6520	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
6520	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
6520	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
6724	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
6724	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
6724	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
6724	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
6724	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6724	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
6724	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
6724	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
6724	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
6724	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
6724	svchost.exe	12	SeSystemtimePrivilege		Change the system time
6724	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
6724	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
6724	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
6724	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
6724	svchost.exe	17	SeBackupPrivilege		Backup files and directories
6724	svchost.exe	18	SeRestorePrivilege		Restore files and directories
6724	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
6724	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
6724	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
6724	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
6724	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6724	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6724	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
6724	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6724	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6724	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
6724	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
6724	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
6724	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6724	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6724	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
6724	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
6724	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
6724	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2052	cmd.exe	2	SeCreateTokenPrivilege		Create a token object
2052	cmd.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2052	cmd.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
2052	cmd.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
2052	cmd.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2052	cmd.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
2052	cmd.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
2052	cmd.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
2052	cmd.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
2052	cmd.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
2052	cmd.exe	12	SeSystemtimePrivilege	Present	Change the system time
2052	cmd.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
2052	cmd.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
2052	cmd.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
2052	cmd.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
2052	cmd.exe	17	SeBackupPrivilege	Present	Backup files and directories
2052	cmd.exe	18	SeRestorePrivilege	Present	Restore files and directories
2052	cmd.exe	19	SeShutdownPrivilege	Present	Shut down the system
