Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
880	smartscreen.ex	7	SeTcbPrivilege		Act as part of the operating system
880	smartscreen.ex	8	SeSecurityPrivilege		Manage auditing and security log
880	smartscreen.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
880	smartscreen.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
880	smartscreen.ex	11	SeSystemProfilePrivilege		Profile system performance
880	smartscreen.ex	12	SeSystemtimePrivilege		Change the system time
880	smartscreen.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
880	smartscreen.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
880	smartscreen.ex	15	SeCreatePagefilePrivilege		Create a pagefile
880	smartscreen.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
880	smartscreen.ex	17	SeBackupPrivilege		Backup files and directories
880	smartscreen.ex	18	SeRestorePrivilege		Restore files and directories
880	smartscreen.ex	19	SeShutdownPrivilege	Present	Shut down the system
880	smartscreen.ex	20	SeDebugPrivilege		Debug programs
880	smartscreen.ex	21	SeAuditPrivilege		Generate security audits
880	smartscreen.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
880	smartscreen.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
880	smartscreen.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
880	smartscreen.ex	25	SeUndockPrivilege	Present	Remove computer from docking station
880	smartscreen.ex	26	SeSyncAgentPrivilege		Synch directory service data
880	smartscreen.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
880	smartscreen.ex	28	SeManageVolumePrivilege		Manage the files on a volume
880	smartscreen.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
880	smartscreen.ex	30	SeCreateGlobalPrivilege	Default	Create global objects
880	smartscreen.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
880	smartscreen.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
880	smartscreen.ex	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
880	smartscreen.ex	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
880	smartscreen.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
880	smartscreen.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
656	cmd.exe	2	SeCreateTokenPrivilege		Create a token object
656	cmd.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
656	cmd.exe	4	SeLockMemoryPrivilege		Lock pages in memory
656	cmd.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
656	cmd.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
656	cmd.exe	7	SeTcbPrivilege		Act as part of the operating system
656	cmd.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
656	cmd.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
656	cmd.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
656	cmd.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
656	cmd.exe	12	SeSystemtimePrivilege	Present	Change the system time
656	cmd.exe	13	SeProfileSingleProcessPrivilege	Present	Profile a single process
656	cmd.exe	14	SeIncreaseBasePriorityPrivilege	Present	Increase scheduling priority
656	cmd.exe	15	SeCreatePagefilePrivilege	Present	Create a pagefile
656	cmd.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
656	cmd.exe	17	SeBackupPrivilege	Present	Backup files and directories
656	cmd.exe	18	SeRestorePrivilege	Present	Restore files and directories
656	cmd.exe	19	SeShutdownPrivilege	Present	Shut down the system
656	cmd.exe	20	SeDebugPrivilege	Present	Debug programs
656	cmd.exe	21	SeAuditPrivilege		Generate security audits
656	cmd.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
656	cmd.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
656	cmd.exe	24	SeRemoteShutdownPrivilege	Present	Force shutdown from a remote system
656	cmd.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
656	cmd.exe	26	SeSyncAgentPrivilege		Synch directory service data
656	cmd.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
656	cmd.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
656	cmd.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
656	cmd.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
656	cmd.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
656	cmd.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
656	cmd.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
656	cmd.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
656	cmd.exe	35	SeCreateSymbolicLinkPrivilege	Present	Required to create a symbolic link
656	cmd.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present	Obtain an impersonation token for another user in the same session.
3904	conhost.exe	2	SeCreateTokenPrivilege		Create a token object
3904	conhost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
3904	conhost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
3904	conhost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
3904	conhost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
3904	conhost.exe	7	SeTcbPrivilege		Act as part of the operating system
3904	conhost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
3904	conhost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
3904	conhost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
3904	conhost.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
3904	conhost.exe	12	SeSystemtimePrivilege	Present	Change the system time
3904	conhost.exe	13	SeProfileSingleProcessPrivilege	Present	Profile a single process
3904	conhost.exe	14	SeIncreaseBasePriorityPrivilege	Present	Increase scheduling priority
3904	conhost.exe	15	SeCreatePagefilePrivilege	Present	Create a pagefile
3904	conhost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
3904	conhost.exe	17	SeBackupPrivilege	Present	Backup files and directories
3904	conhost.exe	18	SeRestorePrivilege	Present	Restore files and directories
3904	conhost.exe	19	SeShutdownPrivilege	Present	Shut down the system
3904	conhost.exe	20	SeDebugPrivilege	Present	Debug programs
3904	conhost.exe	21	SeAuditPrivilege		Generate security audits
3904	conhost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
3904	conhost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3904	conhost.exe	24	SeRemoteShutdownPrivilege	Present	Force shutdown from a remote system
3904	conhost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
3904	conhost.exe	26	SeSyncAgentPrivilege		Synch directory service data
3904	conhost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3904	conhost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
3904	conhost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
3904	conhost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
3904	conhost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3904	conhost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3904	conhost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
3904	conhost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
3904	conhost.exe	35	SeCreateSymbolicLinkPrivilege	Present	Required to create a symbolic link
3904	conhost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present	Obtain an impersonation token for another user in the same session.
2556	rundll32.exe	2	SeCreateTokenPrivilege		Create a token object
2556	rundll32.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2556	rundll32.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2556	rundll32.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
2556	rundll32.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2556	rundll32.exe	7	SeTcbPrivilege		Act as part of the operating system
2556	rundll32.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
2556	rundll32.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
2556	rundll32.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
2556	rundll32.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
2556	rundll32.exe	12	SeSystemtimePrivilege	Present	Change the system time
2556	rundll32.exe	13	SeProfileSingleProcessPrivilege	Present	Profile a single process
2556	rundll32.exe	14	SeIncreaseBasePriorityPrivilege	Present	Increase scheduling priority
2556	rundll32.exe	15	SeCreatePagefilePrivilege	Present	Create a pagefile
2556	rundll32.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2556	rundll32.exe	17	SeBackupPrivilege	Present	Backup files and directories
2556	rundll32.exe	18	SeRestorePrivilege	Present	Restore files and directories
2556	rundll32.exe	19	SeShutdownPrivilege	Present	Shut down the system
2556	rundll32.exe	20	SeDebugPrivilege	Present	Debug programs
2556	rundll32.exe	21	SeAuditPrivilege		Generate security audits
2556	rundll32.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
2556	rundll32.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2556	rundll32.exe	24	SeRemoteShutdownPrivilege	Present	Force shutdown from a remote system
2556	rundll32.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
2556	rundll32.exe	26	SeSyncAgentPrivilege		Synch directory service data
2556	rundll32.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2556	rundll32.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
2556	rundll32.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2556	rundll32.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2556	rundll32.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2556	rundll32.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2556	rundll32.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2556	rundll32.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
2556	rundll32.exe	35	SeCreateSymbolicLinkPrivilege	Present	Required to create a symbolic link
2556	rundll32.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present	Obtain an impersonation token for another user in the same session.
6608	rundll32.exe	2	SeCreateTokenPrivilege		Create a token object
6608	rundll32.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
6608	rundll32.exe	4	SeLockMemoryPrivilege		Lock pages in memory
6608	rundll32.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
6608	rundll32.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6608	rundll32.exe	7	SeTcbPrivilege		Act as part of the operating system
6608	rundll32.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
6608	rundll32.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
6608	rundll32.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
6608	rundll32.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
6608	rundll32.exe	12	SeSystemtimePrivilege	Present	Change the system time
6608	rundll32.exe	13	SeProfileSingleProcessPrivilege	Present	Profile a single process
6608	rundll32.exe	14	SeIncreaseBasePriorityPrivilege	Present	Increase scheduling priority
6608	rundll32.exe	15	SeCreatePagefilePrivilege	Present	Create a pagefile
6608	rundll32.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
6608	rundll32.exe	17	SeBackupPrivilege	Present	Backup files and directories
6608	rundll32.exe	18	SeRestorePrivilege	Present	Restore files and directories
6608	rundll32.exe	19	SeShutdownPrivilege	Present,Enabled	Shut down the system
6608	rundll32.exe	20	SeDebugPrivilege	Present,Enabled	Debug programs
6608	rundll32.exe	21	SeAuditPrivilege		Generate security audits
6608	rundll32.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
6608	rundll32.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6608	rundll32.exe	24	SeRemoteShutdownPrivilege	Present	Force shutdown from a remote system
6608	rundll32.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
6608	rundll32.exe	26	SeSyncAgentPrivilege		Synch directory service data
6608	rundll32.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6608	rundll32.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
6608	rundll32.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
6608	rundll32.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
6608	rundll32.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6608	rundll32.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6608	rundll32.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
6608	rundll32.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
6608	rundll32.exe	35	SeCreateSymbolicLinkPrivilege	Present	Required to create a symbolic link
6608	rundll32.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present	Obtain an impersonation token for another user in the same session.
704	cmd.exe	2	SeCreateTokenPrivilege		Create a token object
704	cmd.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
704	cmd.exe	4	SeLockMemoryPrivilege		Lock pages in memory
704	cmd.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
704	cmd.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
704	cmd.exe	7	SeTcbPrivilege		Act as part of the operating system
704	cmd.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
704	cmd.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
704	cmd.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
704	cmd.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
704	cmd.exe	12	SeSystemtimePrivilege	Present	Change the system time
704	cmd.exe	13	SeProfileSingleProcessPrivilege	Present	Profile a single process
704	cmd.exe	14	SeIncreaseBasePriorityPrivilege	Present	Increase scheduling priority
704	cmd.exe	15	SeCreatePagefilePrivilege	Present	Create a pagefile
704	cmd.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
