Volatility 3 Framework 2.4.1

PID	Process	Block	Variable	Value
720	GoogleUpdate.e	0x6420b0	windir	C:\Windows
1820	OneDriveStanda	0x4a20b0	ALLUSERSPROFILE	C:\ProgramData
1820	OneDriveStanda	0x4a20b0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
1820	OneDriveStanda	0x4a20b0	ChocolateyInstall	C:\ProgramData\chocolatey
1820	OneDriveStanda	0x4a20b0	ChocolateyToolsLocation	C:\Tools
1820	OneDriveStanda	0x4a20b0	CommonProgramFiles	C:\Program Files\Common Files
1820	OneDriveStanda	0x4a20b0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1820	OneDriveStanda	0x4a20b0	CommonProgramW6432	C:\Program Files\Common Files
1820	OneDriveStanda	0x4a20b0	COMPUTERNAME	MSEDGEWIN10
1820	OneDriveStanda	0x4a20b0	ComSpec	C:\Windows\system32\cmd.exe
1820	OneDriveStanda	0x4a20b0	DriverData	C:\Windows\System32\Drivers\DriverData
1820	OneDriveStanda	0x4a20b0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1820	OneDriveStanda	0x4a20b0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
1820	OneDriveStanda	0x4a20b0	NUMBER_OF_PROCESSORS	8
1820	OneDriveStanda	0x4a20b0	OS	Windows_NT
1820	OneDriveStanda	0x4a20b0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps;
1820	OneDriveStanda	0x4a20b0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1820	OneDriveStanda	0x4a20b0	PROCESSOR_ARCHITECTURE	AMD64
1820	OneDriveStanda	0x4a20b0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1820	OneDriveStanda	0x4a20b0	PROCESSOR_LEVEL	23
1820	OneDriveStanda	0x4a20b0	PROCESSOR_REVISION	7100
1820	OneDriveStanda	0x4a20b0	ProgramData	C:\ProgramData
1820	OneDriveStanda	0x4a20b0	ProgramFiles	C:\Program Files
1820	OneDriveStanda	0x4a20b0	ProgramFiles(x86)	C:\Program Files (x86)
1820	OneDriveStanda	0x4a20b0	ProgramW6432	C:\Program Files
1820	OneDriveStanda	0x4a20b0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1820	OneDriveStanda	0x4a20b0	PUBLIC	C:\Users\Public
1820	OneDriveStanda	0x4a20b0	RAW_TOOLS_DIR	C:\Tools
1820	OneDriveStanda	0x4a20b0	SystemDrive	C:
1820	OneDriveStanda	0x4a20b0	SystemRoot	C:\Windows
1820	OneDriveStanda	0x4a20b0	TEMP	C:\Windows\TEMP
1820	OneDriveStanda	0x4a20b0	TMP	C:\Windows\TEMP
1820	OneDriveStanda	0x4a20b0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1820	OneDriveStanda	0x4a20b0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1820	OneDriveStanda	0x4a20b0	USERDOMAIN	WORKGROUP
1820	OneDriveStanda	0x4a20b0	USERNAME	MSEDGEWIN10$
1820	OneDriveStanda	0x4a20b0	USERPROFILE	C:\Windows\system32\config\systemprofile
1820	OneDriveStanda	0x4a20b0	VM_COMMON_DIR	C:\ProgramData\FEVM
1820	OneDriveStanda	0x4a20b0	windir	C:\Windows
4448	OneDriveStanda	0x4e22590	ALLUSERSPROFILE	C:\ProgramData
4448	OneDriveStanda	0x4e22590	APPDATA	C:\Users\IEUser\AppData\Roaming
4448	OneDriveStanda	0x4e22590	ChocolateyInstall	C:\ProgramData\chocolatey
4448	OneDriveStanda	0x4e22590	ChocolateyLastPathUpdate	132973136170645366
4448	OneDriveStanda	0x4e22590	ChocolateyToolsLocation	C:\Tools
4448	OneDriveStanda	0x4e22590	CommonProgramFiles	C:\Program Files\Common Files
4448	OneDriveStanda	0x4e22590	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4448	OneDriveStanda	0x4e22590	CommonProgramW6432	C:\Program Files\Common Files
4448	OneDriveStanda	0x4e22590	COMPUTERNAME	MSEDGEWIN10
4448	OneDriveStanda	0x4e22590	ComSpec	C:\Windows\system32\cmd.exe
4448	OneDriveStanda	0x4e22590	DriverData	C:\Windows\System32\Drivers\DriverData
4448	OneDriveStanda	0x4e22590	HOMEDRIVE	C:
4448	OneDriveStanda	0x4e22590	HOMEPATH	\Users\IEUser
4448	OneDriveStanda	0x4e22590	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
4448	OneDriveStanda	0x4e22590	LOCALAPPDATA	C:\Users\IEUser\AppData\Local
4448	OneDriveStanda	0x4e22590	LOGONSERVER	\\MSEDGEWIN10
4448	OneDriveStanda	0x4e22590	NUMBER_OF_PROCESSORS	8
4448	OneDriveStanda	0x4e22590	OneDrive	C:\Users\IEUser\OneDrive
4448	OneDriveStanda	0x4e22590	OS	Windows_NT
4448	OneDriveStanda	0x4e22590	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Users\IEUser\AppData\Local\Microsoft\WindowsApps;C:\Tools\Cmder;C:\ProgramData\chocolatey\lib\radare2.flare\tools\radare2\bin;C:\Tools\java-deobfuscator-gui;C:\Tools\Bytecode-Viewer;C:\Program Files (x86)\Nmap;C:\ProgramData\chocolatey\lib\rawcap\tools\rawcap;C:\Tools\pyinstxtractor;C:\Tools\oledump;C:\Tools\rtfdump;C:\Tools\msoffcrypto-crack;C:\Program Files (x86)\pdfid;C:\Program Files (x86)\pdfparser;C:\pdfstreamdumper;C:\iDefense\SysAnalyzer;C:\Users\IEUser\AppData\Local\Programs\Fiddler;C:\Users\IEUser\AppData\Roaming\npm
4448	OneDriveStanda	0x4e22590	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4448	OneDriveStanda	0x4e22590	PROCESSOR_ARCHITECTURE	AMD64
4448	OneDriveStanda	0x4e22590	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
4448	OneDriveStanda	0x4e22590	PROCESSOR_LEVEL	23
4448	OneDriveStanda	0x4e22590	PROCESSOR_REVISION	7100
4448	OneDriveStanda	0x4e22590	ProgramData	C:\ProgramData
4448	OneDriveStanda	0x4e22590	ProgramFiles	C:\Program Files
4448	OneDriveStanda	0x4e22590	ProgramFiles(x86)	C:\Program Files (x86)
4448	OneDriveStanda	0x4e22590	ProgramW6432	C:\Program Files
4448	OneDriveStanda	0x4e22590	PROMPT	FLARE$S$d$s$t$_$p$+$g
4448	OneDriveStanda	0x4e22590	PSModulePath	C:\Users\IEUser\Documents\WindowsPowerShell\Modules
4448	OneDriveStanda	0x4e22590	PUBLIC	C:\Users\Public
4448	OneDriveStanda	0x4e22590	RAW_TOOLS_DIR	C:\Tools
4448	OneDriveStanda	0x4e22590	SystemDrive	C:
4448	OneDriveStanda	0x4e22590	SystemRoot	C:\Windows
4448	OneDriveStanda	0x4e22590	TEMP	C:\Users\IEUser\AppData\Local\Temp
4448	OneDriveStanda	0x4e22590	TMP	C:\Users\IEUser\AppData\Local\Temp
4448	OneDriveStanda	0x4e22590	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
4448	OneDriveStanda	0x4e22590	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
4448	OneDriveStanda	0x4e22590	USERDOMAIN	MSEDGEWIN10
4448	OneDriveStanda	0x4e22590	USERDOMAIN_ROAMINGPROFILE	MSEDGEWIN10
4448	OneDriveStanda	0x4e22590	USERNAME	IEUser
4448	OneDriveStanda	0x4e22590	USERPROFILE	C:\Users\IEUser
4448	OneDriveStanda	0x4e22590	VM_COMMON_DIR	C:\ProgramData\FEVM
4448	OneDriveStanda	0x4e22590	windir	C:\Windows
4448	OneDriveStanda	0x4e22590	_NT_SYMBOL_PATH	symsrv*symsrv.dll*C:\symbols*http://msdl.microsoft.com/download/symbols
6168	svchost.exe	0x1eb020038c0	ALLUSERSPROFILE	C:\ProgramData
6168	svchost.exe	0x1eb020038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
6168	svchost.exe	0x1eb020038c0	ChocolateyInstall	C:\ProgramData\chocolatey
6168	svchost.exe	0x1eb020038c0	ChocolateyToolsLocation	C:\Tools
6168	svchost.exe	0x1eb020038c0	CommonProgramFiles	C:\Program Files\Common Files
6168	svchost.exe	0x1eb020038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
6168	svchost.exe	0x1eb020038c0	CommonProgramW6432	C:\Program Files\Common Files
6168	svchost.exe	0x1eb020038c0	COMPUTERNAME	MSEDGEWIN10
6168	svchost.exe	0x1eb020038c0	ComSpec	C:\Windows\system32\cmd.exe
6168	svchost.exe	0x1eb020038c0	DriverData	C:\Windows\System32\Drivers\DriverData
6168	svchost.exe	0x1eb020038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
6168	svchost.exe	0x1eb020038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
6168	svchost.exe	0x1eb020038c0	NUMBER_OF_PROCESSORS	8
6168	svchost.exe	0x1eb020038c0	OS	Windows_NT
6168	svchost.exe	0x1eb020038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
6168	svchost.exe	0x1eb020038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
6168	svchost.exe	0x1eb020038c0	PROCESSOR_ARCHITECTURE	AMD64
6168	svchost.exe	0x1eb020038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
6168	svchost.exe	0x1eb020038c0	PROCESSOR_LEVEL	23
6168	svchost.exe	0x1eb020038c0	PROCESSOR_REVISION	7100
6168	svchost.exe	0x1eb020038c0	ProgramData	C:\ProgramData
6168	svchost.exe	0x1eb020038c0	ProgramFiles	C:\Program Files
6168	svchost.exe	0x1eb020038c0	ProgramFiles(x86)	C:\Program Files (x86)
6168	svchost.exe	0x1eb020038c0	ProgramW6432	C:\Program Files
6168	svchost.exe	0x1eb020038c0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
6168	svchost.exe	0x1eb020038c0	PUBLIC	C:\Users\Public
6168	svchost.exe	0x1eb020038c0	RAW_TOOLS_DIR	C:\Tools
6168	svchost.exe	0x1eb020038c0	SystemDrive	C:
6168	svchost.exe	0x1eb020038c0	SystemRoot	C:\Windows
6168	svchost.exe	0x1eb020038c0	TEMP	C:\Windows\TEMP
6168	svchost.exe	0x1eb020038c0	TMP	C:\Windows\TEMP
6168	svchost.exe	0x1eb020038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
6168	svchost.exe	0x1eb020038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
6168	svchost.exe	0x1eb020038c0	USERDOMAIN	WORKGROUP
6168	svchost.exe	0x1eb020038c0	USERNAME	MSEDGEWIN10$
6168	svchost.exe	0x1eb020038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
6168	svchost.exe	0x1eb020038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
6168	svchost.exe	0x1eb020038c0	windir	C:\Windows
5044	svchost.exe	0x1c8b4c038c0	ALLUSERSPROFILE	C:\ProgramData
5044	svchost.exe	0x1c8b4c038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
5044	svchost.exe	0x1c8b4c038c0	ChocolateyInstall	C:\ProgramData\chocolatey
5044	svchost.exe	0x1c8b4c038c0	ChocolateyToolsLocation	C:\Tools
5044	svchost.exe	0x1c8b4c038c0	CommonProgramFiles	C:\Program Files\Common Files
5044	svchost.exe	0x1c8b4c038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5044	svchost.exe	0x1c8b4c038c0	CommonProgramW6432	C:\Program Files\Common Files
5044	svchost.exe	0x1c8b4c038c0	COMPUTERNAME	MSEDGEWIN10
5044	svchost.exe	0x1c8b4c038c0	ComSpec	C:\Windows\system32\cmd.exe
5044	svchost.exe	0x1c8b4c038c0	DriverData	C:\Windows\System32\Drivers\DriverData
5044	svchost.exe	0x1c8b4c038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
5044	svchost.exe	0x1c8b4c038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
5044	svchost.exe	0x1c8b4c038c0	NUMBER_OF_PROCESSORS	8
5044	svchost.exe	0x1c8b4c038c0	OS	Windows_NT
5044	svchost.exe	0x1c8b4c038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
5044	svchost.exe	0x1c8b4c038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5044	svchost.exe	0x1c8b4c038c0	PROCESSOR_ARCHITECTURE	AMD64
5044	svchost.exe	0x1c8b4c038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
5044	svchost.exe	0x1c8b4c038c0	PROCESSOR_LEVEL	23
5044	svchost.exe	0x1c8b4c038c0	PROCESSOR_REVISION	7100
5044	svchost.exe	0x1c8b4c038c0	ProgramData	C:\ProgramData
5044	svchost.exe	0x1c8b4c038c0	ProgramFiles	C:\Program Files
5044	svchost.exe	0x1c8b4c038c0	ProgramFiles(x86)	C:\Program Files (x86)
5044	svchost.exe	0x1c8b4c038c0	ProgramW6432	C:\Program Files
5044	svchost.exe	0x1c8b4c038c0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5044	svchost.exe	0x1c8b4c038c0	PUBLIC	C:\Users\Public
5044	svchost.exe	0x1c8b4c038c0	RAW_TOOLS_DIR	C:\Tools
5044	svchost.exe	0x1c8b4c038c0	SystemDrive	C:
5044	svchost.exe	0x1c8b4c038c0	SystemRoot	C:\Windows
5044	svchost.exe	0x1c8b4c038c0	TEMP	C:\Windows\TEMP
5044	svchost.exe	0x1c8b4c038c0	TMP	C:\Windows\TEMP
5044	svchost.exe	0x1c8b4c038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
5044	svchost.exe	0x1c8b4c038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
5044	svchost.exe	0x1c8b4c038c0	USERDOMAIN	WORKGROUP
5044	svchost.exe	0x1c8b4c038c0	USERNAME	MSEDGEWIN10$
5044	svchost.exe	0x1c8b4c038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
5044	svchost.exe	0x1c8b4c038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
5044	svchost.exe	0x1c8b4c038c0	windir	C:\Windows
656	cmd.exe	0x2d0b7482590	ALLUSERSPROFILE	C:\ProgramData
656	cmd.exe	0x2d0b7482590	APPDATA	C:\Users\IEUser\AppData\Roaming
656	cmd.exe	0x2d0b7482590	ChocolateyInstall	C:\ProgramData\chocolatey
656	cmd.exe	0x2d0b7482590	ChocolateyLastPathUpdate	132973136170645366
656	cmd.exe	0x2d0b7482590	ChocolateyToolsLocation	C:\Tools
656	cmd.exe	0x2d0b7482590	CommonProgramFiles	C:\Program Files\Common Files
656	cmd.exe	0x2d0b7482590	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
656	cmd.exe	0x2d0b7482590	CommonProgramW6432	C:\Program Files\Common Files
656	cmd.exe	0x2d0b7482590	COMPUTERNAME	MSEDGEWIN10
656	cmd.exe	0x2d0b7482590	ComSpec	C:\Windows\system32\cmd.exe
656	cmd.exe	0x2d0b7482590	DriverData	C:\Windows\System32\Drivers\DriverData
656	cmd.exe	0x2d0b7482590	HOMEDRIVE	C:
656	cmd.exe	0x2d0b7482590	HOMEPATH	\Users\IEUser
656	cmd.exe	0x2d0b7482590	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
656	cmd.exe	0x2d0b7482590	LOCALAPPDATA	C:\Users\IEUser\AppData\Local
656	cmd.exe	0x2d0b7482590	LOGONSERVER	\\MSEDGEWIN10
656	cmd.exe	0x2d0b7482590	NUMBER_OF_PROCESSORS	8
656	cmd.exe	0x2d0b7482590	OneDrive	C:\Users\IEUser\OneDrive
656	cmd.exe	0x2d0b7482590	OS	Windows_NT
656	cmd.exe	0x2d0b7482590	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Users\IEUser\AppData\Local\Microsoft\WindowsApps;C:\Tools\Cmder;C:\ProgramData\chocolatey\lib\radare2.flare\tools\radare2\bin;C:\Tools\java-deobfuscator-gui;C:\Tools\Bytecode-Viewer;C:\Program Files (x86)\Nmap;C:\ProgramData\chocolatey\lib\rawcap\tools\rawcap;C:\Tools\pyinstxtractor;C:\Tools\oledump;C:\Tools\rtfdump;C:\Tools\msoffcrypto-crack;C:\Program Files (x86)\pdfid;C:\Program Files (x86)\pdfparser;C:\pdfstreamdumper;C:\iDefense\SysAnalyzer;C:\Users\IEUser\AppData\Local\Programs\Fiddler;C:\Users\IEUser\AppData\Roaming\npm
656	cmd.exe	0x2d0b7482590	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
656	cmd.exe	0x2d0b7482590	PROCESSOR_ARCHITECTURE	AMD64
656	cmd.exe	0x2d0b7482590	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
656	cmd.exe	0x2d0b7482590	PROCESSOR_LEVEL	23
656	cmd.exe	0x2d0b7482590	PROCESSOR_REVISION	7100
656	cmd.exe	0x2d0b7482590	ProgramData	C:\ProgramData
656	cmd.exe	0x2d0b7482590	ProgramFiles	C:\Program Files
656	cmd.exe	0x2d0b7482590	ProgramFiles(x86)	C:\Program Files (x86)
656	cmd.exe	0x2d0b7482590	ProgramW6432	C:\Program Files
656	cmd.exe	0x2d0b7482590	PROMPT	FLARE$S$d$s$t$_$p$+$g
656	cmd.exe	0x2d0b7482590	PSModulePath	C:\Users\IEUser\Documents\WindowsPowerShell\Modules
656	cmd.exe	0x2d0b7482590	PUBLIC	C:\Users\Public
656	cmd.exe	0x2d0b7482590	RAW_TOOLS_DIR	C:\Tools
656	cmd.exe	0x2d0b7482590	SystemDrive	C:
656	cmd.exe	0x2d0b7482590	SystemRoot	C:\Windows
656	cmd.exe	0x2d0b7482590	TEMP	C:\Users\IEUser\AppData\Local\Temp
656	cmd.exe	0x2d0b7482590	TMP	C:\Users\IEUser\AppData\Local\Temp
656	cmd.exe	0x2d0b7482590	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
656	cmd.exe	0x2d0b7482590	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
656	cmd.exe	0x2d0b7482590	USERDOMAIN	MSEDGEWIN10
656	cmd.exe	0x2d0b7482590	USERDOMAIN_ROAMINGPROFILE	MSEDGEWIN10
656	cmd.exe	0x2d0b7482590	USERNAME	IEUser
656	cmd.exe	0x2d0b7482590	USERPROFILE	C:\Users\IEUser
656	cmd.exe	0x2d0b7482590	VM_COMMON_DIR	C:\ProgramData\FEVM
656	cmd.exe	0x2d0b7482590	windir	C:\Windows
656	cmd.exe	0x2d0b7482590	_NT_SYMBOL_PATH	symsrv*symsrv.dll*C:\symbols*http://msdl.microsoft.com/download/symbols
3904	conhost.exe	0x27c10f02590	ALLUSERSPROFILE	C:\ProgramData
3904	conhost.exe	0x27c10f02590	APPDATA	C:\Users\IEUser\AppData\Roaming
3904	conhost.exe	0x27c10f02590	ChocolateyInstall	C:\ProgramData\chocolatey
3904	conhost.exe	0x27c10f02590	ChocolateyLastPathUpdate	132973136170645366
3904	conhost.exe	0x27c10f02590	ChocolateyToolsLocation	C:\Tools
3904	conhost.exe	0x27c10f02590	CommonProgramFiles	C:\Program Files\Common Files
3904	conhost.exe	0x27c10f02590	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3904	conhost.exe	0x27c10f02590	CommonProgramW6432	C:\Program Files\Common Files
3904	conhost.exe	0x27c10f02590	COMPUTERNAME	MSEDGEWIN10
3904	conhost.exe	0x27c10f02590	ComSpec	C:\Windows\system32\cmd.exe
3904	conhost.exe	0x27c10f02590	DriverData	C:\Windows\System32\Drivers\DriverData
3904	conhost.exe	0x27c10f02590	HOMEDRIVE	C:
3904	conhost.exe	0x27c10f02590	HOMEPATH	\Users\IEUser
3904	conhost.exe	0x27c10f02590	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
3904	conhost.exe	0x27c10f02590	LOCALAPPDATA	C:\Users\IEUser\AppData\Local
3904	conhost.exe	0x27c10f02590	LOGONSERVER	\\MSEDGEWIN10
3904	conhost.exe	0x27c10f02590	NUMBER_OF_PROCESSORS	8
3904	conhost.exe	0x27c10f02590	OneDrive	C:\Users\IEUser\OneDrive
3904	conhost.exe	0x27c10f02590	OS	Windows_NT
3904	conhost.exe	0x27c10f02590	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Users\IEUser\AppData\Local\Microsoft\WindowsApps;C:\Tools\Cmder;C:\ProgramData\chocolatey\lib\radare2.flare\tools\radare2\bin;C:\Tools\java-deobfuscator-gui;C:\Tools\Bytecode-Viewer;C:\Program Files (x86)\Nmap;C:\ProgramData\chocolatey\lib\rawcap\tools\rawcap;C:\Tools\pyinstxtractor;C:\Tools\oledump;C:\Tools\rtfdump;C:\Tools\msoffcrypto-crack;C:\Program Files (x86)\pdfid;C:\Program Files (x86)\pdfparser;C:\pdfstreamdumper;C:\iDefense\SysAnalyzer;C:\Users\IEUser\AppData\Local\Programs\Fiddler;C:\Users\IEUser\AppData\Roaming\npm
3904	conhost.exe	0x27c10f02590	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3904	conhost.exe	0x27c10f02590	PROCESSOR_ARCHITECTURE	AMD64
3904	conhost.exe	0x27c10f02590	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
3904	conhost.exe	0x27c10f02590	PROCESSOR_LEVEL	23
3904	conhost.exe	0x27c10f02590	PROCESSOR_REVISION	7100
3904	conhost.exe	0x27c10f02590	ProgramData	C:\ProgramData
3904	conhost.exe	0x27c10f02590	ProgramFiles	C:\Program Files
3904	conhost.exe	0x27c10f02590	ProgramFiles(x86)	C:\Program Files (x86)
3904	conhost.exe	0x27c10f02590	ProgramW6432	C:\Program Files
3904	conhost.exe	0x27c10f02590	PROMPT	FLARE$S$d$s$t$_$p$+$g
3904	conhost.exe	0x27c10f02590	PSModulePath	C:\Users\IEUser\Documents\WindowsPowerShell\Modules
3904	conhost.exe	0x27c10f02590	PUBLIC	C:\Users\Public
3904	conhost.exe	0x27c10f02590	RAW_TOOLS_DIR	C:\Tools
3904	conhost.exe	0x27c10f02590	SystemDrive	C:
3904	conhost.exe	0x27c10f02590	SystemRoot	C:\Windows
3904	conhost.exe	0x27c10f02590	TEMP	C:\Users\IEUser\AppData\Local\Temp
3904	conhost.exe	0x27c10f02590	TMP	C:\Users\IEUser\AppData\Local\Temp
3904	conhost.exe	0x27c10f02590	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
3904	conhost.exe	0x27c10f02590	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
3904	conhost.exe	0x27c10f02590	USERDOMAIN	MSEDGEWIN10
3904	conhost.exe	0x27c10f02590	USERDOMAIN_ROAMINGPROFILE	MSEDGEWIN10
3904	conhost.exe	0x27c10f02590	USERNAME	IEUser
3904	conhost.exe	0x27c10f02590	USERPROFILE	C:\Users\IEUser
