Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
6684	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6684	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6684	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
6684	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
6684	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
6684	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
5200	WmiPrvSE.exe	2	SeCreateTokenPrivilege		Create a token object
5200	WmiPrvSE.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
5200	WmiPrvSE.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5200	WmiPrvSE.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
5200	WmiPrvSE.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5200	WmiPrvSE.exe	7	SeTcbPrivilege		Act as part of the operating system
5200	WmiPrvSE.exe	8	SeSecurityPrivilege		Manage auditing and security log
5200	WmiPrvSE.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5200	WmiPrvSE.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5200	WmiPrvSE.exe	11	SeSystemProfilePrivilege		Profile system performance
5200	WmiPrvSE.exe	12	SeSystemtimePrivilege		Change the system time
5200	WmiPrvSE.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5200	WmiPrvSE.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5200	WmiPrvSE.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5200	WmiPrvSE.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5200	WmiPrvSE.exe	17	SeBackupPrivilege		Backup files and directories
5200	WmiPrvSE.exe	18	SeRestorePrivilege		Restore files and directories
5200	WmiPrvSE.exe	19	SeShutdownPrivilege	Present	Shut down the system
5200	WmiPrvSE.exe	20	SeDebugPrivilege		Debug programs
5200	WmiPrvSE.exe	21	SeAuditPrivilege	Present	Generate security audits
5200	WmiPrvSE.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5200	WmiPrvSE.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5200	WmiPrvSE.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5200	WmiPrvSE.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
5200	WmiPrvSE.exe	26	SeSyncAgentPrivilege		Synch directory service data
5200	WmiPrvSE.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5200	WmiPrvSE.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5200	WmiPrvSE.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
5200	WmiPrvSE.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
5200	WmiPrvSE.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5200	WmiPrvSE.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5200	WmiPrvSE.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5200	WmiPrvSE.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5200	WmiPrvSE.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5200	WmiPrvSE.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
6820	SearchProtocol	2	SeCreateTokenPrivilege		Create a token object
6820	SearchProtocol	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
6820	SearchProtocol	4	SeLockMemoryPrivilege	Default	Lock pages in memory
6820	SearchProtocol	5	SeIncreaseQuotaPrivilege		Increase quotas
6820	SearchProtocol	6	SeMachineAccountPrivilege		Add workstations to the domain
6820	SearchProtocol	7	SeTcbPrivilege	Default	Act as part of the operating system
6820	SearchProtocol	8	SeSecurityPrivilege		Manage auditing and security log
6820	SearchProtocol	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
6820	SearchProtocol	10	SeLoadDriverPrivilege		Load and unload device drivers
6820	SearchProtocol	11	SeSystemProfilePrivilege	Default	Profile system performance
6820	SearchProtocol	12	SeSystemtimePrivilege		Change the system time
6820	SearchProtocol	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
6820	SearchProtocol	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
6820	SearchProtocol	15	SeCreatePagefilePrivilege	Default	Create a pagefile
6820	SearchProtocol	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
6820	SearchProtocol	17	SeBackupPrivilege		Backup files and directories
6820	SearchProtocol	18	SeRestorePrivilege		Restore files and directories
6820	SearchProtocol	19	SeShutdownPrivilege		Shut down the system
6820	SearchProtocol	20	SeDebugPrivilege	Default	Debug programs
6820	SearchProtocol	21	SeAuditPrivilege	Default	Generate security audits
6820	SearchProtocol	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
6820	SearchProtocol	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6820	SearchProtocol	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6820	SearchProtocol	25	SeUndockPrivilege		Remove computer from docking station
6820	SearchProtocol	26	SeSyncAgentPrivilege		Synch directory service data
6820	SearchProtocol	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6820	SearchProtocol	28	SeManageVolumePrivilege		Manage the files on a volume
6820	SearchProtocol	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
6820	SearchProtocol	30	SeCreateGlobalPrivilege	Default	Create global objects
6820	SearchProtocol	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6820	SearchProtocol	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6820	SearchProtocol	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
6820	SearchProtocol	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
6820	SearchProtocol	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
6820	SearchProtocol	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
7944	SearchFilterHo	2	SeCreateTokenPrivilege		Create a token object
7944	SearchFilterHo	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7944	SearchFilterHo	4	SeLockMemoryPrivilege		Lock pages in memory
7944	SearchFilterHo	5	SeIncreaseQuotaPrivilege		Increase quotas
7944	SearchFilterHo	6	SeMachineAccountPrivilege		Add workstations to the domain
7944	SearchFilterHo	7	SeTcbPrivilege		Act as part of the operating system
7944	SearchFilterHo	8	SeSecurityPrivilege		Manage auditing and security log
7944	SearchFilterHo	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
7944	SearchFilterHo	10	SeLoadDriverPrivilege		Load and unload device drivers
7944	SearchFilterHo	11	SeSystemProfilePrivilege		Profile system performance
7944	SearchFilterHo	12	SeSystemtimePrivilege		Change the system time
7944	SearchFilterHo	13	SeProfileSingleProcessPrivilege		Profile a single process
7944	SearchFilterHo	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
7944	SearchFilterHo	15	SeCreatePagefilePrivilege		Create a pagefile
7944	SearchFilterHo	16	SeCreatePermanentPrivilege		Create permanent shared objects
7944	SearchFilterHo	17	SeBackupPrivilege		Backup files and directories
7944	SearchFilterHo	18	SeRestorePrivilege		Restore files and directories
7944	SearchFilterHo	19	SeShutdownPrivilege		Shut down the system
7944	SearchFilterHo	20	SeDebugPrivilege		Debug programs
7944	SearchFilterHo	21	SeAuditPrivilege		Generate security audits
7944	SearchFilterHo	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7944	SearchFilterHo	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7944	SearchFilterHo	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7944	SearchFilterHo	25	SeUndockPrivilege		Remove computer from docking station
7944	SearchFilterHo	26	SeSyncAgentPrivilege		Synch directory service data
7944	SearchFilterHo	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7944	SearchFilterHo	28	SeManageVolumePrivilege		Manage the files on a volume
7944	SearchFilterHo	29	SeImpersonatePrivilege		Impersonate a client after authentication
7944	SearchFilterHo	30	SeCreateGlobalPrivilege		Create global objects
7944	SearchFilterHo	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7944	SearchFilterHo	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7944	SearchFilterHo	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
7944	SearchFilterHo	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
7944	SearchFilterHo	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
7944	SearchFilterHo	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
6584	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
6584	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
6584	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
6584	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
6584	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6584	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
6584	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
6584	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
6584	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
6584	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
6584	svchost.exe	12	SeSystemtimePrivilege		Change the system time
6584	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
6584	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
6584	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
6584	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
6584	svchost.exe	17	SeBackupPrivilege		Backup files and directories
6584	svchost.exe	18	SeRestorePrivilege		Restore files and directories
6584	svchost.exe	19	SeShutdownPrivilege		Shut down the system
6584	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
6584	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
6584	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
6584	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6584	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6584	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
6584	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6584	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6584	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
6584	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
6584	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
6584	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6584	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6584	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
6584	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
6584	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
6584	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
7892	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
7892	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
7892	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
7892	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
7892	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
7892	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
7892	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
7892	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
7892	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
7892	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
7892	svchost.exe	12	SeSystemtimePrivilege		Change the system time
7892	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
7892	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
7892	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
7892	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
7892	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
7892	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
7892	svchost.exe	19	SeShutdownPrivilege		Shut down the system
7892	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
7892	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
7892	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7892	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7892	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7892	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
7892	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
7892	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7892	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
7892	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
7892	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
7892	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7892	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7892	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
7892	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
7892	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
7892	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
